_seed1_s4-12-1_a4-2
2021-10-05_17-09-13	0	to save:  19, pool size = 100, survivor count = 20, games per cycle = 20, mutation rate = 0.5, mutation degree = 0.25
2021-10-05_18-39-28	209	duration:28.868892	[17,17,17,16,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13]
2021-10-05_18-39-58	210	duration:29.619267	[16,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13]
2021-10-05_18-40-26	211	duration:28.311004	[17,16,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,13]
2021-10-05_18-40-57	212	duration:30.416602	[16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14]
2021-10-05_18-41-28	213	duration:30.840103	[15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13]
2021-10-05_18-41-58	214	duration:30.585959	[16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13]
2021-10-05_18-42-30	215	duration:32.282619	[17,15,15,15,15,15,14,14,14,14,14,14,14,14,13,13,13,13,13,13]
2021-10-05_18-42-59	216	duration:28.020934	[16,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13,12]
2021-10-05_18-43-27	217	duration:28.287935	[16,16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,14]
2021-10-05_18-43-54	218	duration:27.691873	[17,15,15,15,15,14,14,14,14,14,14,14,14,14,14,14,14,14,13,13]
2021-10-05_18-44-22	219	duration:27.597932	[15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13]
2021-10-05_18-44-51	220	duration:28.739039	[16,16,16,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13]
2021-10-05_18-45-19	221	duration:28.581873	[15,15,15,15,15,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13]
2021-10-05_18-45-49	222	duration:29.120229	[16,16,16,16,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13,13]
2021-10-05_18-46-17	223	duration:28.335437	[16,16,16,16,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13]
2021-10-05_18-46-46	224	duration:29.13713	[17,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,14,13]
2021-10-05_18-47-15	225	duration:28.848869	[17,16,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,13]
2021-10-05_18-47-45	226	duration:30.574999	[18,16,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13,13,13]
2021-10-05_18-48-13	227	duration:28.053958	[17,16,16,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,13,13]
2021-10-05_18-48-44	228	duration:30.146381	[17,16,15,15,15,15,14,14,14,14,14,14,14,14,13,13,13,13,13,13]
2021-10-05_18-49-12	229	duration:28.654309	[16,16,15,15,15,14,14,14,13,13,13,13,13,13,13,13,13,13,12,12]
2021-10-05_18-49-41	230	duration:28.527096	[17,16,16,15,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,13]
2021-10-05_18-50-11	231	duration:29.998913	[16,16,16,15,15,15,15,15,15,15,14,14,14,14,14,14,14,14,14,13]
2021-10-05_18-50-39	232	duration:28.28074	[17,16,16,16,16,15,15,15,15,15,14,14,14,14,14,14,14,13,13,13]
2021-10-05_18-51-08	233	duration:29.204961	[17,16,15,15,15,15,15,14,14,14,14,14,14,14,14,13,13,13,13,13]
2021-10-05_18-51-38	234	duration:29.240066	[16,16,15,15,14,14,14,14,14,14,14,14,13,13,13,13,13,13,13,13]
2021-10-05_18-52-06	235	duration:28.456936	[16,16,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13,13]
2021-10-05_18-52-35	236	duration:28.669203	[16,15,15,15,15,14,14,14,14,14,14,14,14,14,14,13,13,13,13,13]
2021-10-05_18-53-08	237	duration:33.277567	[17,17,15,15,15,15,14,14,14,14,14,13,13,13,13,13,13,13,13,13]
2021-10-05_18-53-37	238	duration:29.217877	[16,16,16,16,16,15,15,15,15,15,15,14,14,14,14,14,14,14,14,13]
2021-10-05_18-54-07	239	duration:29.639624	[17,16,16,16,15,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13]
2021-10-05_18-54-36	240	duration:29.628259	[18,16,16,15,15,14,14,14,14,13,13,13,13,13,13,13,13,13,13,12]
2021-10-05_18-55-04	241	duration:28.045524	[16,16,16,15,15,15,15,14,14,14,14,14,13,13,13,13,13,13,13,13]
2021-10-05_18-55-33	242	duration:28.553117	[16,16,16,15,15,15,15,15,15,14,14,14,14,14,13,13,13,13,13,13]
2021-10-05_18-56-02	243	duration:28.72513	[19,16,16,16,15,15,15,14,14,14,14,14,14,13,13,13,13,13,13,13]
